MeterName,MeterCategory,MeterSubCategory,SKU,Offering,License,Version,Region,Rate
D2 v2/DS2 v2,Virtual Machines,Dv2/DSv2 Series,DS2 v2,Standard,BYOL,v2,AP East,156.22
D2 v2/DS2 v2,Virtual Machines,Dv2/DSv2 Series,DS2 v2,Standard,BYOL,v2,US East,106.58
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS3 v2,Standard,Windows,v2,US East,367.92
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS3 v2,Standard,Windows,v2,EU North,339.45000000000005
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS3 v2,Standard,Windows,v2,EU West,389.09000000000003
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS3 v2,Standard,Windows,v2,US West 2,341.64000000000004
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS3 v2,Standard,Windows,v2,US West,367.92
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS3 v2,Standard,Windows,v2,AP Southeast,423.4
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS3 v2,Standard,Windows,v2,US East 2,341.64000000000004
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS3 v2,Standard,Windows,v2,AP East,486.91
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series,DS3 v2,Standard,BYOL,v2,EU North,191.99
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series,DS3 v2,Standard,BYOL,v2,US East 2,167.17000000000002
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series,DS3 v2,Standard,BYOL,v2,US West,203.67000000000002
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series,DS3 v2,Standard,BYOL,v2,EU West,198.56
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series,DS3 v2,Standard,BYOL,v2,US West 2,167.17000000000002
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series,DS3 v2,Standard,BYOL,v2,AP Southeast,230.68
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series,DS3 v2,Standard,BYOL,v2,AP East,312.44
D3 v2/DS3 v2,Virtual Machines,Dv2/DSv2 Series,DS3 v2,Standard,BYOL,v2,US East,213.89
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS4 v2,Standard,Windows,v2,US West,735.84
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series,DS4 v2,Standard,BYOL,v2,EU North,384.71000000000004
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS4 v2,Standard,Windows,v2,AP East,973.0899999999999
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS4 v2,Standard,Windows,v2,US East,735.84
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS4 v2,Standard,Windows,v2,AP Southeast,846.07
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS4 v2,Standard,Windows,v2,US West 2,683.2800000000001
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS4 v2,Standard,Windows,v2,US East 2,683.2800000000001
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS4 v2,Standard,Windows,v2,EU North,678.1700000000001
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS4 v2,Standard,Windows,v2,EU West,778.1800000000001
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series,DS4 v2,Standard,BYOL,v2,EU West,397.12
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series,DS4 v2,Standard,BYOL,v2,US West 2,334.34000000000003
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series,DS4 v2,Standard,BYOL,v2,AP Southeast,460.63
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series,DS4 v2,Standard,BYOL,v2,US East 2,334.34000000000003
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series,DS4 v2,Standard,BYOL,v2,US West,408.07000000000005
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series,DS4 v2,Standard,BYOL,v2,AP East,625.61
D4 v2/DS4 v2,Virtual Machines,Dv2/DSv2 Series,DS4 v2,Standard,BYOL,v2,US East,427.04999999999995
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series,DS5 v2,Standard,BYOL,v2,EU North,768.6899999999999
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS5 v2,Standard,Windows,v2,AP East,1946.1799999999998
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS5 v2,Standard,Windows,v2,US East,1471.68
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series,DS5 v2,Standard,BYOL,v2,US West,815.41
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS5 v2,Standard,Windows,v2,US East 2,1366.5600000000002
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series,DS5 v2,Standard,BYOL,v2,US East 2,668.6800000000001
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series,DS5 v2,Standard,BYOL,v2,EU West,793.51
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS5 v2,Standard,Windows,v2,US West,1471.68
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS5 v2,Standard,Windows,v2,AP Southeast,1692.14
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS5 v2,Standard,Windows,v2,EU West,1555.6299999999999
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series,DS5 v2,Standard,BYOL,v2,AP Southeast,921.9899999999999
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS5 v2,Standard,Windows,v2,EU North,1356.3400000000001
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series Windows,DS5 v2,Standard,Windows,v2,US West 2,1366.5600000000002
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series,DS5 v2,Standard,BYOL,v2,US West 2,668.6800000000001
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series,DS5 v2,Standard,BYOL,v2,AP East,1251.22
D5 v2/DS5 v2,Virtual Machines,Dv2/DSv2 Series,DS5 v2,Standard,BYOL,v2,US East,854.0999999999999
F16s v2,Virtual Machines,FSv2 Series,F16s v2,Standard,BYOL,v2,US West 2,494.21000000000004
F16s v2,Virtual Machines,FSv2 Series Windows,F16s v2,Standard,Windows,v2,US West 2,950.46
F16s v2,Virtual Machines,FSv2 Series Windows,F16s v2,Standard,Windows,v2,AP East,1168
F16s v2,Virtual Machines,FSv2 Series,F16s v2,Standard,BYOL,v2,AP East,630.72
F16s v2,Virtual Machines,FSv2 Series,F16s v2,Standard,BYOL,v2,EU West,566.48
F16s v2,Virtual Machines,FSv2 Series,F16s v2,Standard,BYOL,v2,US West,619.04
F16s v2,Virtual Machines,FSv2 Series Windows,F16s v2,Standard,Windows,v2,US West,1156.3200000000002
F16s v2,Virtual Machines,FSv2 Series,F16s v2,Standard,BYOL,v2,AP Southeast,572.32
F16s v2,Virtual Machines,FSv2 Series,F16s v2,Standard,BYOL,v2,US East 2,494.21000000000004
F16s v2,Virtual Machines,FSv2 Series Windows,F16s v2,Standard,Windows,v2,US East 2,950.46
F16s v2,Virtual Machines,FSv2 Series Windows,F16s v2,Standard,Windows,v2,EU North,1097.92
F16s v2,Virtual Machines,FSv2 Series,F16s v2,Standard,BYOL,v2,EU North,560.64
F16s v2,Virtual Machines,FSv2 Series Windows,F16s v2,Standard,Windows,v2,AP Southeast,1030.03
F16s v2,Virtual Machines,FSv2 Series,F16s v2,Standard,BYOL,v2,US East,494.21000000000004
F16s v2,Virtual Machines,FSv2 Series Windows,F16s v2,Standard,Windows,v2,EU West,1081.13
F16s v2,Virtual Machines,FSv2 Series Windows,F16s v2,Standard,Windows,v2,US East,950.46
F2s v2,Virtual Machines,FSv2 Series Windows,F2s v2,Standard,Windows,v2,US West 2,118.99000000000001
F2s v2,Virtual Machines,FSv2 Series,F2s v2,Standard,BYOL,v2,US West 2,61.757999999999996
F2s v2,Virtual Machines,FSv2 Series Windows,F2s v2,Standard,Windows,v2,AP East,146
F2s v2,Virtual Machines,FSv2 Series,F2s v2,Standard,BYOL,v2,AP East,78.84
F2s v2,Virtual Machines,FSv2 Series,F2s v2,Standard,BYOL,v2,US East 2,61.757999999999996
F2s v2,Virtual Machines,FSv2 Series,F2s v2,Standard,BYOL,v2,US East,61.757999999999996
F2s v2,Virtual Machines,FSv2 Series,F2s v2,Standard,BYOL,v2,US West,77.38
F2s v2,Virtual Machines,FSv2 Series,F2s v2,Standard,BYOL,v2,EU West,70.81
F2s v2,Virtual Machines,FSv2 Series Windows,F2s v2,Standard,Windows,v2,US West,144.54000000000002
F2s v2,Virtual Machines,FSv2 Series Windows,F2s v2,Standard,Windows,v2,US East 2,118.99000000000001
F2s v2,Virtual Machines,FSv2 Series Windows,F2s v2,Standard,Windows,v2,EU North,137.24
F2s v2,Virtual Machines,FSv2 Series,F2s v2,Standard,BYOL,v2,EU North,70.08
F2s v2,Virtual Machines,FSv2 Series Windows,F2s v2,Standard,Windows,v2,EU West,135.05
F2s v2,Virtual Machines,FSv2 Series Windows,F2s v2,Standard,Windows,v2,AP Southeast,128.48
F2s v2,Virtual Machines,FSv2 Series Windows,F2s v2,Standard,Windows,v2,US East,118.99000000000001
F2s v2,Virtual Machines,FSv2 Series,F2s v2,Standard,BYOL,v2,AP Southeast,71.54
F32s v2,Virtual Machines,FSv2 Series Windows,F32s v2,Standard,Windows,v2,US West 2,1900.92
F32s v2,Virtual Machines,FSv2 Series,F32s v2,Standard,BYOL,v2,US West 2,987.6899999999999
F32s v2,Virtual Machines,FSv2 Series Windows,F32s v2,Standard,Windows,v2,AP East,2336
F32s v2,Virtual Machines,FSv2 Series,F32s v2,Standard,BYOL,v2,AP East,1261.44
F32s v2,Virtual Machines,FSv2 Series,F32s v2,Standard,BYOL,v2,US West,1238.08
F32s v2,Virtual Machines,FSv2 Series Windows,F32s v2,Standard,Windows,v2,US West,2312.6400000000003
F32s v2,Virtual Machines,FSv2 Series,F32s v2,Standard,BYOL,v2,AP Southeast,1144.64
F32s v2,Virtual Machines,FSv2 Series,F32s v2,Standard,BYOL,v2,EU West,1132.96
F32s v2,Virtual Machines,FSv2 Series,F32s v2,Standard,BYOL,v2,US East 2,987.6899999999999
F32s v2,Virtual Machines,FSv2 Series Windows,F32s v2,Standard,Windows,v2,US East 2,1900.92
F32s v2,Virtual Machines,FSv2 Series Windows,F32s v2,Standard,Windows,v2,EU North,2195.84
F32s v2,Virtual Machines,FSv2 Series,F32s v2,Standard,BYOL,v2,EU North,1121.28
F32s v2,Virtual Machines,FSv2 Series Windows,F32s v2,Standard,Windows,v2,AP Southeast,2060.06
F32s v2,Virtual Machines,FSv2 Series,F32s v2,Standard,BYOL,v2,US East,987.6899999999999
F32s v2,Virtual Machines,FSv2 Series Windows,F32s v2,Standard,Windows,v2,US East,1900.92
F32s v2,Virtual Machines,FSv2 Series Windows,F32s v2,Standard,Windows,v2,EU West,2161.5299999999997
F48s v2,Virtual Machines,FSv2 Series Windows,F48s v2,Standard,Windows,v2,US West 2,3095.2000000000003
F48s v2,Virtual Machines,FSv2 Series,F48s v2,Standard,BYOL,v2,US West 2,1481.8999999999999
F48s v2,Virtual Machines,FSv2 Series,F48s v2,Standard,BYOL,v2,AP East,1892.16
F48s v2,Virtual Machines,FSv2 Series Windows,F48s v2,Standard,Windows,v2,AP East,3504
F48s v2,Virtual Machines,FSv2 Series Windows,F48s v2,Standard,Windows,v2,EU West,3312.0099999999998
F48s v2,Virtual Machines,FSv2 Series Windows,F48s v2,Standard,Windows,v2,EU North,3293.7599999999998
F48s v2,Virtual Machines,FSv2 Series Windows,F48s v2,Standard,Windows,v2,AP Southeast,3328.7999999999997
F48s v2,Virtual Machines,FSv2 Series,F48s v2,Standard,BYOL,v2,AP Southeast,1716.9599999999998
F48s v2,Virtual Machines,FSv2 Series,F48s v2,Standard,BYOL,v2,US West,1857.1200000000001
F48s v2,Virtual Machines,FSv2 Series,F48s v2,Standard,BYOL,v2,US East 2,1481.8999999999999
F48s v2,Virtual Machines,FSv2 Series,F48s v2,Standard,BYOL,v2,EU West,1699.4399999999998
F48s v2,Virtual Machines,FSv2 Series,F48s v2,Standard,BYOL,v2,EU North,1681.9199999999998
F48s v2,Virtual Machines,FSv2 Series Windows,F48s v2,Standard,Windows,v2,US East 2,3095.2000000000003
F48s v2,Virtual Machines,FSv2 Series,F48s v2,Standard,BYOL,v2,US East,1481.8999999999999
F48s v2,Virtual Machines,FSv2 Series Windows,F48s v2,Standard,Windows,v2,US West,3470.4199999999996
F48s v2,Virtual Machines,FSv2 Series Windows,F48s v2,Standard,Windows,v2,US East,3095.2000000000003
F4s v2,Virtual Machines,FSv2 Series,F4s v2,Standard,BYOL,v2,US West 2,123.37
F4s v2,Virtual Machines,FSv2 Series Windows,F4s v2,Standard,Windows,v2,US West 2,237.98000000000002
F4s v2,Virtual Machines,FSv2 Series,F4s v2,Standard,BYOL,v2,AP East,157.68
F4s v2,Virtual Machines,FSv2 Series Windows,F4s v2,Standard,Windows,v2,AP East,292
F4s v2,Virtual Machines,FSv2 Series,F4s v2,Standard,BYOL,v2,US West,154.76
F4s v2,Virtual Machines,FSv2 Series Windows,F4s v2,Standard,Windows,v2,US West,289.08000000000004
F4s v2,Virtual Machines,FSv2 Series,F4s v2,Standard,BYOL,v2,EU West,141.62
F4s v2,Virtual Machines,FSv2 Series,F4s v2,Standard,BYOL,v2,US East 2,123.37
F4s v2,Virtual Machines,FSv2 Series Windows,F4s v2,Standard,Windows,v2,US East 2,237.98000000000002
F4s v2,Virtual Machines,FSv2 Series Windows,F4s v2,Standard,Windows,v2,EU North,274.48
F4s v2,Virtual Machines,FSv2 Series,F4s v2,Standard,BYOL,v2,EU North,140.16
F4s v2,Virtual Machines,FSv2 Series,F4s v2,Standard,BYOL,v2,AP Southeast,143.08
F4s v2,Virtual Machines,FSv2 Series,F4s v2,Standard,BYOL,v2,US East,123.37
F4s v2,Virtual Machines,FSv2 Series Windows,F4s v2,Standard,Windows,v2,US East,237.98000000000002
F4s v2,Virtual Machines,FSv2 Series Windows,F4s v2,Standard,Windows,v2,AP Southeast,257.69
F4s v2,Virtual Machines,FSv2 Series Windows,F4s v2,Standard,Windows,v2,EU West,270.1
F64s v2,Virtual Machines,FSv2 Series Windows,F64s v2,Standard,Windows,v2,US West 2,3802.5699999999997
F64s v2,Virtual Machines,FSv2 Series,F64s v2,Standard,BYOL,v2,US West 2,1975.3799999999999
F64s v2,Virtual Machines,FSv2 Series,F64s v2,Standard,BYOL,v2,AP East,2522.88
F64s v2,Virtual Machines,FSv2 Series Windows,F64s v2,Standard,Windows,v2,AP East,4672
F64s v2,Virtual Machines,FSv2 Series,F64s v2,Standard,BYOL,v2,EU West,2265.92
F64s v2,Virtual Machines,FSv2 Series Windows,F64s v2,Standard,Windows,v2,US West,4625.280000000001
F64s v2,Virtual Machines,FSv2 Series,F64s v2,Standard,BYOL,v2,US West,2476.16
F64s v2,Virtual Machines,FSv2 Series,F64s v2,Standard,BYOL,v2,AP Southeast,2289.28
F64s v2,Virtual Machines,FSv2 Series Windows,F64s v2,Standard,Windows,v2,US East 2,3802.5699999999997
F64s v2,Virtual Machines,FSv2 Series,F64s v2,Standard,BYOL,v2,US East 2,1975.3799999999999
F64s v2,Virtual Machines,FSv2 Series,F64s v2,Standard,BYOL,v2,EU North,2242.56
F64s v2,Virtual Machines,FSv2 Series Windows,F64s v2,Standard,Windows,v2,EU North,4391.68
F64s v2,Virtual Machines,FSv2 Series Windows,F64s v2,Standard,Windows,v2,EU West,4323.0599999999995
F64s v2,Virtual Machines,FSv2 Series,F64s v2,Standard,BYOL,v2,US East,1975.3799999999999
F64s v2,Virtual Machines,FSv2 Series Windows,F64s v2,Standard,Windows,v2,AP Southeast,4120.12
F64s v2,Virtual Machines,FSv2 Series Windows,F64s v2,Standard,Windows,v2,US East,3802.5699999999997
F72s v2,Virtual Machines,FSv2 Series Windows,F72s v2,Standard,Windows,v2,US West 2,4277.8
F72s v2,Virtual Machines,FSv2 Series,F72s v2,Standard,BYOL,v2,US West 2,2222.85
F72s v2,Virtual Machines,FSv2 Series Windows,F72s v2,Standard,Windows,v2,AP East,5256
F72s v2,Virtual Machines,FSv2 Series,F72s v2,Standard,BYOL,v2,AP East,2838.24
F72s v2,Virtual Machines,FSv2 Series,F72s v2,Standard,BYOL,v2,EU West,2549.16
F72s v2,Virtual Machines,FSv2 Series Windows,F72s v2,Standard,Windows,v2,US West,5203.4400000000005
F72s v2,Virtual Machines,FSv2 Series,F72s v2,Standard,BYOL,v2,AP Southeast,2575.44
F72s v2,Virtual Machines,FSv2 Series,F72s v2,Standard,BYOL,v2,US West,2785.68
F72s v2,Virtual Machines,FSv2 Series,F72s v2,Standard,BYOL,v2,US East 2,2222.85
F72s v2,Virtual Machines,FSv2 Series Windows,F72s v2,Standard,Windows,v2,US East 2,4277.8
F72s v2,Virtual Machines,FSv2 Series Windows,F72s v2,Standard,Windows,v2,EU North,4940.639999999999
F72s v2,Virtual Machines,FSv2 Series,F72s v2,Standard,BYOL,v2,EU North,2522.88
F72s v2,Virtual Machines,FSv2 Series Windows,F72s v2,Standard,Windows,v2,EU West,4863.26
F72s v2,Virtual Machines,FSv2 Series Windows,F72s v2,Standard,Windows,v2,AP Southeast,4635.5
F72s v2,Virtual Machines,FSv2 Series Windows,F72s v2,Standard,Windows,v2,US East,4277.8
F72s v2,Virtual Machines,FSv2 Series,F72s v2,Standard,BYOL,v2,US East,2222.85
F8s v2,Virtual Machines,FSv2 Series,F8s v2,Standard,BYOL,v2,US West 2,246.74
F8s v2,Virtual Machines,FSv2 Series Windows,F8s v2,Standard,Windows,v2,US West 2,475.23
F8s v2,Virtual Machines,FSv2 Series,F8s v2,Standard,BYOL,v2,AP East,315.36
F8s v2,Virtual Machines,FSv2 Series Windows,F8s v2,Standard,Windows,v2,AP East,584
F8s v2,Virtual Machines,FSv2 Series,F8s v2,Standard,BYOL,v2,EU West,283.24
F8s v2,Virtual Machines,FSv2 Series,F8s v2,Standard,BYOL,v2,US West,309.52
F8s v2,Virtual Machines,FSv2 Series Windows,F8s v2,Standard,Windows,v2,US West,578.1600000000001
F8s v2,Virtual Machines,FSv2 Series,F8s v2,Standard,BYOL,v2,AP Southeast,286.16
F8s v2,Virtual Machines,FSv2 Series,F8s v2,Standard,BYOL,v2,US East 2,246.74
F8s v2,Virtual Machines,FSv2 Series Windows,F8s v2,Standard,Windows,v2,US East 2,475.23
F8s v2,Virtual Machines,FSv2 Series Windows,F8s v2,Standard,Windows,v2,EU North,548.96
F8s v2,Virtual Machines,FSv2 Series,F8s v2,Standard,BYOL,v2,EU North,280.32
F8s v2,Virtual Machines,FSv2 Series Windows,F8s v2,Standard,Windows,v2,US East,475.23
F8s v2,Virtual Machines,FSv2 Series Windows,F8s v2,Standard,Windows,v2,AP Southeast,515.38
F8s v2,Virtual Machines,FSv2 Series Windows,F8s v2,Standard,Windows,v2,EU West,540.2
F8s v2,Virtual Machines,FSv2 Series,F8s v2,Standard,BYOL,v2,US East,246.74
HB120rs v2,Virtual Machines,HBSv2 Series,HB120rs v2,Standard,BYOL,v2,EU West,3416.3999999999996
HB120rs v2,Virtual Machines,HBSv2 Series Windows,HB120rs v2,Standard,Windows,v2,EU West,7445.999999999999
L16s v2,Virtual Machines,LSv2 Series Windows,L16s v2,Standard,Windows,v2,US West,1541.76
L16s v2,Virtual Machines,LSv2 Series,L16s v2,Standard,BYOL,v2,US West,1004.4799999999999
L16s v2,Virtual Machines,LSv2 Series Windows,L16s v2,Standard,Windows,v2,US East 2,1448.32
L16s v2,Virtual Machines,LSv2 Series Windows,L16s v2,Standard,Windows,v2,US West 2,1448.32
L16s v2,Virtual Machines,LSv2 Series,L16s v2,Standard,BYOL,v2,US East 2,911.04
L16s v2,Virtual Machines,LSv2 Series Windows,L16s v2,Standard,Windows,v2,AP Southeast,1629.3600000000001
L16s v2,Virtual Machines,LSv2 Series Windows,L16s v2,Standard,Windows,v2,EU West,1623.5200000000002
L16s v2,Virtual Machines,LSv2 Series Windows,L16s v2,Standard,Windows,v2,US East,1448.32
L16s v2,Virtual Machines,LSv2 Series,L16s v2,Standard,BYOL,v2,EU West,1086.24
L16s v2,Virtual Machines,LSv2 Series,L16s v2,Standard,BYOL,v2,US West 2,911.04
L16s v2,Virtual Machines,LSv2 Series,L16s v2,Standard,BYOL,v2,AP Southeast,1092.08
L16s v2,Virtual Machines,LSv2 Series,L16s v2,Standard,BYOL,v2,US East,911.04
L16s v2,Virtual Machines,LSv2 Series Windows,L16s v2,Standard,Windows,v2,EU North,1541.76
L16s v2,Virtual Machines,LSv2 Series,L16s v2,Standard,BYOL,v2,EU North,1004.4799999999999
L32s v2,Virtual Machines,LSv2 Series Windows,L32s v2,Standard,Windows,v2,US West,3083.52
L32s v2,Virtual Machines,LSv2 Series,L32s v2,Standard,BYOL,v2,US West,2008.9599999999998
L32s v2,Virtual Machines,LSv2 Series Windows,L32s v2,Standard,Windows,v2,EU North,3083.52
L32s v2,Virtual Machines,LSv2 Series,L32s v2,Standard,BYOL,v2,EU North,2008.9599999999998
L48s v2,Virtual Machines,LSv2 Series,L48s v2,Standard,BYOL,v2,US West,3013.44
L48s v2,Virtual Machines,LSv2 Series Windows,L48s v2,Standard,Windows,v2,US West,4625.280000000001
L48s v2,Virtual Machines,LSv2 Series,L48s v2,Standard,BYOL,v2,AP Southeast,3276.2400000000002
L48s v2,Virtual Machines,LSv2 Series Windows,L48s v2,Standard,Windows,v2,US East 2,4344.96
L48s v2,Virtual Machines,LSv2 Series,L48s v2,Standard,BYOL,v2,US East 2,2733.1200000000003
L48s v2,Virtual Machines,LSv2 Series,L48s v2,Standard,BYOL,v2,EU West,3258.7200000000003
L48s v2,Virtual Machines,LSv2 Series Windows,L48s v2,Standard,Windows,v2,US West 2,4344.96
L48s v2,Virtual Machines,LSv2 Series,L48s v2,Standard,BYOL,v2,US West 2,2733.1200000000003
L48s v2,Virtual Machines,LSv2 Series Windows,L48s v2,Standard,Windows,v2,EU West,4870.5599999999995
L48s v2,Virtual Machines,LSv2 Series Windows,L48s v2,Standard,Windows,v2,US East,4344.96
L48s v2,Virtual Machines,LSv2 Series Windows,L48s v2,Standard,Windows,v2,AP Southeast,4888.08
L48s v2,Virtual Machines,LSv2 Series,L48s v2,Standard,BYOL,v2,US East,2733.1200000000003
L64s v2,Virtual Machines,LSv2 Series Windows,L64s v2,Standard,Windows,v2,US West,6167.04
L64s v2,Virtual Machines,LSv2 Series,L64s v2,Standard,BYOL,v2,US West,4017.9199999999996
L64s v2,Virtual Machines,LSv2 Series Windows,L64s v2,Standard,Windows,v2,EU North,6167.04
L64s v2,Virtual Machines,LSv2 Series,L64s v2,Standard,BYOL,v2,EU North,4017.9199999999996
L80s v2,Virtual Machines,LSv2 Series Windows,L80s v2,Standard,Windows,v2,US West,7708.8
L80s v2,Virtual Machines,LSv2 Series,L80s v2,Standard,BYOL,v2,US West,5022.4
L80s v2,Virtual Machines,LSv2 Series Windows,L80s v2,Standard,Windows,v2,EU North,7708.8
L80s v2,Virtual Machines,LSv2 Series,L80s v2,Standard,BYOL,v2,EU North,5022.4
L80s v2,Virtual Machines,LSv2 Series,L80s v2,Standard,BYOL,v2,US East,4555.2
L80s v2,Virtual Machines,LSv2 Series,L80s v2,Standard,BYOL,v2,US East 2,4555.2
L80s v2,Virtual Machines,LSv2 Series,L80s v2,Standard,BYOL,v2,AP Southeast,5460.400000000001
L80s v2,Virtual Machines,LSv2 Series Windows,L80s v2,Standard,Windows,v2,US West 2,7241.6
L80s v2,Virtual Machines,LSv2 Series Windows,L80s v2,Standard,Windows,v2,US East 2,7241.6
L80s v2,Virtual Machines,LSv2 Series Windows,L80s v2,Standard,Windows,v2,US East,7241.6
L80s v2,Virtual Machines,LSv2 Series Windows,L80s v2,Standard,Windows,v2,AP Southeast,8146.8
L80s v2,Virtual Machines,LSv2 Series Windows,L80s v2,Standard,Windows,v2,EU West,8117.599999999999
L80s v2,Virtual Machines,LSv2 Series,L80s v2,Standard,BYOL,v2,US West 2,4555.2
L80s v2,Virtual Machines,LSv2 Series,L80s v2,Standard,BYOL,v2,EU West,5431.200000000001
L8s v2,Virtual Machines,LSv2 Series,L8s v2,Standard,BYOL,v2,US West,502.23999999999995
L8s v2,Virtual Machines,LSv2 Series Windows,L8s v2,Standard,Windows,v2,US West,770.88
L8s v2,Virtual Machines,LSv2 Series Windows,L8s v2,Standard,Windows,v2,US East 2,724.16
L8s v2,Virtual Machines,LSv2 Series Windows,L8s v2,Standard,Windows,v2,US East,724.16
L8s v2,Virtual Machines,LSv2 Series,L8s v2,Standard,BYOL,v2,EU West,543.12
L8s v2,Virtual Machines,LSv2 Series,L8s v2,Standard,BYOL,v2,US West 2,455.52
L8s v2,Virtual Machines,LSv2 Series Windows,L8s v2,Standard,Windows,v2,AP Southeast,814.6800000000001
L8s v2,Virtual Machines,LSv2 Series Windows,L8s v2,Standard,Windows,v2,US West 2,724.16
L8s v2,Virtual Machines,LSv2 Series,L8s v2,Standard,BYOL,v2,AP Southeast,546.04
L8s v2,Virtual Machines,LSv2 Series,L8s v2,Standard,BYOL,v2,US East,455.52
L8s v2,Virtual Machines,LSv2 Series,L8s v2,Standard,BYOL,v2,US East 2,455.52
L8s v2,Virtual Machines,LSv2 Series Windows,L8s v2,Standard,Windows,v2,EU West,811.7600000000001
L8s v2,Virtual Machines,LSv2 Series,L8s v2,Standard,BYOL,v2,EU North,502.23999999999995
L8s v2,Virtual Machines,LSv2 Series Windows,L8s v2,Standard,Windows,v2,EU North,770.88
L96s v2,Virtual Machines,LSv2 Series,L96s v2,Standard,BYOL,v2,US West,6026.88
L96s v2,Virtual Machines,LSv2 Series Windows,L96s v2,Standard,Windows,v2,US West,9250.560000000001
M208ms v2,Virtual Machines,MSv2 Series Windows,M208ms v2,Standard,Windows,v2,AP Southeast,49329.02
M208ms v2,Virtual Machines,MSv2 Series,M208ms v2,Standard,BYOL,v2,AP Southeast,42344.38
M208ms v2,Virtual Machines,MSv2 Series Windows,M208ms v2,Standard,Windows,v2,US East 2,39557.240000000005
M208ms v2,Virtual Machines,MSv2 Series,M208ms v2,Standard,BYOL,v2,US East 2,32572.6
M208ms v2,Virtual Machines,MSv2 Series,M208ms v2,Standard,BYOL,v2,US East,32572.6
M208ms v2,Virtual Machines,MSv2 Series Windows,M208ms v2,Standard,Windows,v2,EU North,46071.76
M208ms v2,Virtual Machines,MSv2 Series,M208ms v2,Standard,BYOL,v2,EU North,39087.119999999995
M208ms v2,Virtual Machines,MSv2 Series Windows,M208ms v2,Standard,Windows,v2,US West 2,39557.240000000005
M208ms v2,Virtual Machines,MSv2 Series Windows,M208ms v2,Standard,Windows,v2,EU West,49329.02
M208ms v2,Virtual Machines,MSv2 Series,M208ms v2,Standard,BYOL,v2,EU West,42344.38
M208ms v2,Virtual Machines,MSv2 Series,M208ms v2,Standard,BYOL,v2,US West 2,32572.6
M208ms v2,Virtual Machines,MSv2 Series Windows,M208ms v2,Standard,Windows,v2,US East,39557.240000000005
M208s v2,Virtual Machines,MSv2 Series,M208s v2,Standard,BYOL,v2,AP Southeast,21172.19
M208s v2,Virtual Machines,MSv2 Series Windows,M208s v2,Standard,Windows,v2,AP Southeast,28156.829999999998
